A,ACT,Y15-19,F,PER,LU	2670 
A,ACT,Y15-19,F,PER,NL	215000 
A,ACT,Y15-19,F,PER,PT	144703 
A,ACT,Y15-19,M,PER,AT	144361 
A,ACT,Y15-19,M,PER,CH	122106 
A,ACT,Y15-19,M,PER,DK	120623 
A,ACT,Y15-19,M,PER,EL	88104 
A,ACT,Y15-19,M,PER,FI	38622 
A,ACT,Y15-19,M,PER,FR	311030 
A,ACT,Y15-19,M,PER,FR9	14063 
A,ACT,Y15-19,M,PER,IE	53873 
A,ACT,Y15-19,M,PER,IT	789404 
A,ACT,Y15-19,M,PER,LU	3285 
A,ACT,Y15-19,M,PER,NL	236000 
A,ACT,Y15-19,M,PER,PT	201815 
A,ACT,Y15-19,T,PER,AT	259104 
A,ACT,Y15-19,T,PER,CH	222990 
A,ACT,Y15-19,T,PER,DK	222475 
A,ACT,Y15-19,T,PER,EL	152954 
A,ACT,Y15-19,T,PER,FI	78010 
A,ACT,Y15-19,T,PER,FR	496681 
A,ACT,Y15-19,T,PER,FR9	23570 
A,ACT,Y15-19,T,PER,IE	92329 
A,ACT,Y15-19,T,PER,IT	1422902 
A,ACT,Y15-19,T,PER,LU	5955 
A,ACT,Y15-19,T,PER,NL	451000 
A,ACT,Y15-19,T,PER,PT	346518 
A,ACT,Y16-19,F,PER,ES	246952 
A,ACT,Y16-19,F,PER,NO	33610 
A,ACT,Y16-19,F,PER,UK	797204 
A,ACT,Y16-19,M,PER,ES	329658 
A,ACT,Y16-19,M,PER,NO	34304 
A,ACT,Y16-19,M,PER,UK	934328 
A,ACT,Y16-19,T,PER,ES	576610 
A,ACT,Y16-19,T,PER,NO	67914 
A,ACT,Y16-19,T,PER,UK	1731532 
A,ACT,Y20-24,F,PER,AT	241432 
A,ACT,Y20-24,F,PER,CH	208105 
A,ACT,Y20-24,F,PER,DK	153151 
A,ACT,Y20-24,F,PER,EL	191058 
A,ACT,Y20-24,F,PER,ES	733207 
A,ACT,Y20-24,F,PER,FI	109046 
A,ACT,Y20-24,F,PER,FR	1263365 
A,ACT,Y20-24,F,PER,FR9	45414 
A,ACT,Y20-24,F,PER,IE	98303 
A,ACT,Y20-24,F,PER,IT	1414068 
A,ACT,Y20-24,F,PER,LU	9932 
A,ACT,Y20-24,F,PER,NL	473000 
A,ACT,Y20-24,F,PER,NO	94222 
A,ACT,Y20-24,F,PER,PT	244826 
A,ACT,Y20-24,F,PER,UK	1554793 
A,ACT,Y20-24,M,PER,AT	271992 
A,ACT,Y20-24,M,PER,CH	232156 
A,ACT,Y20-24,M,PER,DK	169789 
A,ACT,Y20-24,M,PER,EL	270306 
A,ACT,Y20-24,M,PER,ES	1059123 
A,ACT,Y20-24,M,PER,FI	115157 
A,ACT,Y20-24,M,PER,FR	1461881 
A,ACT,Y20-24,M,PER,FR9	52755 
A,ACT,Y20-24,M,PER,IE	112700 
A,ACT,Y20-24,M,PER,IT	1732768 
A,ACT,Y20-24,M,PER,LU	10607 
A,ACT,Y20-24,M,PER,NL	491000 
A,ACT,Y20-24,M,PER,NO	104845 
A,ACT,Y20-24,M,PER,PT	300789 
A,ACT,Y20-24,M,PER,UK	1829026 
A,ACT,Y20-24,T,PER,AT	513424 
A,ACT,Y20-24,T,PER,CH	440261 
A,ACT,Y20-24,T,PER,DK	322940 
A,ACT,Y20-24,T,PER,EL	461364 
A,ACT,Y20-24,T,PER,ES	1792330 
A,ACT,Y20-24,T,PER,FI	224203 
A,ACT,Y20-24,T,PER,FR	2725246 
A,ACT,Y20-24,T,PER,FR9	98169 
A,ACT,Y20-24,T,PER,IE	211003 
A,ACT,Y20-24,T,PER,IT	3146836 
A,ACT,Y20-24,T,PER,LU	20539 
A,ACT,Y20-24,T,PER,NL	964000 
A,ACT,Y20-24,T,PER,NO	199067 
A,ACT,Y20-24,T,PER,PT	545615 
A,ACT,Y20-24,T,PER,UK	3383819 
A,ACT,Y25-29,F,PER,AT	246617 
A,ACT,Y25-29,F,PER,CH	207563 
A,ACT,Y25-29,F,PER,DK	169250 
A,ACT,Y25-29,F,PER,EL	197447 
A,ACT,Y25-29,F,PER,ES	876441 
A,ACT,Y25-29,F,PER,FI	145957 
A,ACT,Y25-29,F,PER,FR	1731443 
A,ACT,Y25-29,F,PER,FR9	52778 
A,ACT,Y25-29,F,PER,IE	89404 
A,ACT,Y25-29,F,PER,IT	1524304 
A,ACT,Y25-29,F,PER,LU	11200 
A,ACT,Y25-29,F,PER,NL	471000 
A,ACT,Y25-29,F,PER,NO	109291 
A,ACT,Y25-29,F,PER,PT	271958 
A,ACT,Y25-29,F,PER,UK	1572632 
A,ACT,Y25-29,M,PER,AT	327925 
A,ACT,Y25-29,M,PER,CH	295045 
A,ACT,Y25-29,M,PER,DK	186303 
A,ACT,Y25-29,M,PER,EL	328815 
A,ACT,Y25-29,M,PER,ES	1386912 
A,ACT,Y25-29,M,PER,FI	170594 
A,ACT,Y25-29,M,PER,FR	2008747 
A,ACT,Y25-29,M,PER,FR9	63563 
A,ACT,Y25-29,M,PER,IE	115773 
A,ACT,Y25-29,M,PER,IT	2134508 
A,ACT,Y25-29,M,PER,LU	15908 
A,ACT,Y25-29,M,PER,NL	633000 
A,ACT,Y25-29,M,PER,NO	134475 
A,ACT,Y25-29,M,PER,PT	333964 
A,ACT,Y25-29,M,PER,UK	2105355 
A,ACT,Y25-29,T,PER,AT	574542 
A,ACT,Y25-29,T,PER,CH	502608 
A,ACT,Y25-29,T,PER,DK	355553 
A,ACT,Y25-29,T,PER,EL	526262 
A,ACT,Y25-29,T,PER,ES	2263353 
A,ACT,Y25-29,T,PER,FI	316551 
A,ACT,Y25-29,T,PER,FR	3740190 
A,ACT,Y25-29,T,PER,FR9	116341 
A,ACT,Y25-29,T,PER,IE	205177 
A,ACT,Y25-29,T,PER,IT	3658812 
A,ACT,Y25-29,T,PER,LU	27108 
A,ACT,Y25-29,T,PER,NL	1104000 
A,ACT,Y25-29,T,PER,NO	243766 
A,ACT,Y25-29,T,PER,PT	605922 
A,ACT,Y25-29,T,PER,UK	3677987 
A,ACT,Y30-34,F,PER,AT	210070 
A,ACT,Y30-34,F,PER,CH	164923 
A,ACT,Y30-34,F,PER,DK	161143 
A,ACT,Y30-34,F,PER,EL	188623 
A,ACT,Y30-34,F,PER,ES	772318 
A,ACT,Y30-34,F,PER,FI	156333 
A,ACT,Y30-34,F,PER,FR	1641581 
A,ACT,Y30-34,F,PER,FR9	43032 
A,ACT,Y30-34,F,PER,IE	67129 
A,ACT,Y30-34,F,PER,IT	1259041 
A,ACT,Y30-34,F,PER,LU	9285 
A,ACT,Y30-34,F,PER,NL	390000 
A,ACT,Y30-34,F,PER,NO	108512 
A,ACT,Y30-34,F,PER,PT	255593 
A,ACT,Y30-34,F,PER,UK	1348821 
A,ACT,Y30-34,M,PER,AT	306584 
A,ACT,Y30-34,M,PER,CH	287884 
A,ACT,Y30-34,M,PER,DK	175156 
A,ACT,Y30-34,M,PER,EL	350601 
A,ACT,Y30-34,M,PER,ES	1364544 
A,ACT,Y30-34,M,PER,FI	182136 
A,ACT,Y30-34,M,PER,FR	2069754 
A,ACT,Y30-34,M,PER,FR9	54625 
A,ACT,Y30-34,M,PER,IE	119349 
A,ACT,Y30-34,M,PER,IT	1978476 
A,ACT,Y30-34,M,PER,LU	16310 
A,ACT,Y30-34,M,PER,NL	611000 
A,ACT,Y30-34,M,PER,NO	143425 
A,ACT,Y30-34,M,PER,PT	323411 
A,ACT,Y30-34,M,PER,UK	1950816 
A,ACT,Y30-34,T,PER,AT	516654 
A,ACT,Y30-34,T,PER,CH	452807 
A,ACT,Y30-34,T,PER,DK	336299 
A,ACT,Y30-34,T,PER,EL	539224 
A,ACT,Y30-34,T,PER,ES	2136862 
A,ACT,Y30-34,T,PER,FI	338469 
A,ACT,Y30-34,T,PER,FR	3711335 
A,ACT,Y30-34,T,PER,FR9	97657 
A,ACT,Y30-34,T,PER,IE	186478 
A,ACT,Y30-34,T,PER,IT	3237517 
A,ACT,Y30-34,T,PER,LU	25595 
A,ACT,Y30-34,T,PER,NL	1001000 
A,ACT,Y30-34,T,PER,NO	251937 
A,ACT,Y30-34,T,PER,PT	579004 
A,ACT,Y30-34,T,PER,UK	3299637 
A,ACT,Y35-39,F,PER,AT	180602 
A,ACT,Y35-39,F,PER,CH	157473 
A,ACT,Y35-39,F,PER,DK	160993 
A,ACT,Y35-39,F,PER,EL	164270 
A,ACT,Y35-39,F,PER,ES	586058 
A,ACT,Y35-39,F,PER,FI	172459 
A,ACT,Y35-39,F,PER,FR	1616239 
A,ACT,Y35-39,F,PER,FR9	36987 
A,ACT,Y35-39,F,PER,IE	48980 
A,ACT,Y35-39,F,PER,IT	1089760 
A,ACT,Y35-39,F,PER,LU	8077 
A,ACT,Y35-39,F,PER,NL	361000 
A,ACT,Y35-39,F,PER,NO	112532 
A,ACT,Y35-39,F,PER,PT	234149 
A,ACT,Y35-39,F,PER,UK	1321287 
A,ACT,Y35-39,M,PER,AT	259086 
A,ACT,Y35-39,M,PER,CH	261271 
A,ACT,Y35-39,M,PER,DK	173485 
A,ACT,Y35-39,M,PER,EL	332651 
A,ACT,Y35-39,M,PER,ES	1200832 
A,ACT,Y35-39,M,PER,FI	192186 
A,ACT,Y35-39,M,PER,FR	2072822 
A,ACT,Y35-39,M,PER,FR9	45854 
A,ACT,Y35-39,M,PER,IE	114485 
A,ACT,Y35-39,M,PER,IT	1829219 
A,ACT,Y35-39,M,PER,LU	15230 
A,ACT,Y35-39,M,PER,NL	568000 
A,ACT,Y35-39,M,PER,NO	140689 
A,ACT,Y35-39,M,PER,PT	305268 
A,ACT,Y35-39,M,PER,UK	1774431 
A,ACT,Y35-39,T,PER,AT	439688 
A,ACT,Y35-39,T,PER,CH	418744 
A,ACT,Y35-39,T,PER,DK	334478 
A,ACT,Y35-39,T,PER,EL	496921 
A,ACT,Y35-39,T,PER,ES	1786890 
A,ACT,Y35-39,T,PER,FI	364645 
A,ACT,Y35-39,T,PER,FR	3689061 
A,ACT,Y35-39,T,PER,FR9	82841 
A,ACT,Y35-39,T,PER,IE	163465 
A,ACT,Y35-39,T,PER,IT	2918979 
A,ACT,Y35-39,T,PER,LU	23307 
A,ACT,Y35-39,T,PER,NL	930000 
A,ACT,Y35-39,T,PER,NO	253221 
A,ACT,Y35-39,T,PER,PT	539417 
A,ACT,Y35-39,T,PER,UK	3095718 
A,ACT,Y40-44,F,PER,AT	178723 
A,ACT,Y40-44,F,PER,CH	169098 
A,ACT,Y40-44,F,PER,DK	175354 
A,ACT,Y40-44,F,PER,EL	137437 
A,ACT,Y40-44,F,PER,ES	459489 
A,ACT,Y40-44,F,PER,FI	192496 
A,ACT,Y40-44,F,PER,FR	1623692 
A,ACT,Y40-44,F,PER,FR9	29320 
A,ACT,Y40-44,F,PER,IE	39248 
A,ACT,Y40-44,F,PER,IT	990540 
A,ACT,Y40-44,F,PER,LU	7003 
A,ACT,Y40-44,F,PER,NL	358000 
A,ACT,Y40-44,F,PER,NO	118867 
A,ACT,Y40-44,F,PER,PT	204187 
A,ACT,Y40-44,F,PER,UK	1547934 
A,ACT,Y40-44,M,PER,AT	258839 
A,ACT,Y40-44,M,PER,CH	260613 
A,ACT,Y40-44,M,PER,DK	189217 
A,ACT,Y40-44,M,PER,EL	323580 
A,ACT,Y40-44,M,PER,ES	1139649 
A,ACT,Y40-44,M,PER,FI	208625 
A,ACT,Y40-44,M,PER,FR	2144938 
A,ACT,Y40-44,M,PER,FR9	38364 
A,ACT,Y40-44,M,PER,IE	108391 
A,ACT,Y40-44,M,PER,IT	1854900 
A,ACT,Y40-44,M,PER,LU	14206 
A,ACT,Y40-44,M,PER,NL	576000 
A,ACT,Y40-44,M,PER,NO	145068 
A,ACT,Y40-44,M,PER,PT	287976 
A,ACT,Y40-44,M,PER,UK	1943821 
A,ACT,Y40-44,T,PER,AT	437562 
A,ACT,Y40-44,T,PER,CH	429711 
A,ACT,Y40-44,T,PER,DK	364571 
A,ACT,Y40-44,T,PER,EL	461017 
A,ACT,Y40-44,T,PER,ES	1599138 
A,ACT,Y40-44,T,PER,FI	401121 
A,ACT,Y40-44,T,PER,FR	3768630 
A,ACT,Y40-44,T,PER,FR9	67684 
A,ACT,Y40-44,T,PER,IE	147639 
A,ACT,Y40-44,T,PER,IT	2845440 
A,ACT,Y40-44,T,PER,LU	21209 
A,ACT,Y40-44,T,PER,NL	934000 
A,ACT,Y40-44,T,PER,NO	263935 
A,ACT,Y40-44,T,PER,PT	492163 
A,ACT,Y40-44,T,PER,UK	3491755 
A,ACT,Y45-49,F,PER,AT	155662 
A,ACT,Y45-49,F,PER,CH	156383 
A,ACT,Y45-49,F,PER,DK	156788 
A,ACT,Y45-49,F,PER,EL	93640 
A,ACT,Y45-49,F,PER,ES	346767 
A,ACT,Y45-49,F,PER,FI	142853 
A,ACT,Y45-49,F,PER,FR	1046203 
A,ACT,Y45-49,F,PER,FR9	21621 
A,ACT,Y45-49,F,PER,IE	30693 
A,ACT,Y45-49,F,PER,IT	736220 
A,ACT,Y45-49,F,PER,LU	5029 
A,ACT,Y45-49,F,PER,NL	254000 
A,ACT,Y45-49,F,PER,NO	97522 
A,ACT,Y45-49,F,PER,PT	157920 
A,ACT,Y45-49,F,PER,UK	1279166 
A,ACT,Y45-49,M,PER,AT	227849 
A,ACT,Y45-49,M,PER,CH	239061 
A,ACT,Y45-49,M,PER,DK	173900 
A,ACT,Y45-49,M,PER,EL	260007 
A,ACT,Y45-49,M,PER,ES	1017068 
A,ACT,Y45-49,M,PER,FI	148632 
A,ACT,Y45-49,M,PER,FR	1441287 
A,ACT,Y45-49,M,PER,FR9	29631 
A,ACT,Y45-49,M,PER,IE	89209 
A,ACT,Y45-49,M,PER,IT	1577527 
A,ACT,Y45-49,M,PER,LU	11635 
A,ACT,Y45-49,M,PER,NL	455000 
A,ACT,Y45-49,M,PER,NO	115158 
A,ACT,Y45-49,M,PER,PT	245955 
A,ACT,Y45-49,M,PER,UK	1613206 
A,ACT,Y45-49,T,PER,AT	383511 
A,ACT,Y45-49,T,PER,CH	395444 
A,ACT,Y45-49,T,PER,DK	330688 
A,ACT,Y45-49,T,PER,EL	353647 
A,ACT,Y45-49,T,PER,ES	1363835 
A,ACT,Y45-49,T,PER,FI	291485 
A,ACT,Y45-49,T,PER,FR	2487490 
A,ACT,Y45-49,T,PER,FR9	51252 
A,ACT,Y45-49,T,PER,IE	119902 
A,ACT,Y45-49,T,PER,IT	2313747 
A,ACT,Y45-49,T,PER,LU	16664 
A,ACT,Y45-49,T,PER,NL	709000 
A,ACT,Y45-49,T,PER,NO	212680 
A,ACT,Y45-49,T,PER,PT	403875 
A,ACT,Y45-49,T,PER,UK	2892372 
A,ACT,Y50-54,F,PER,AT	137308 
A,ACT,Y50-54,F,PER,CH	119572 
A,ACT,Y50-54,F,PER,DK	113794 
A,ACT,Y50-54,F,PER,EL	88466 
A,ACT,Y50-54,F,PER,ES	264991 
A,ACT,Y50-54,F,PER,FI	115358 
A,ACT,Y50-54,F,PER,FR	902533 
A,ACT,Y50-54,F,PER,FR9	16510 
A,ACT,Y50-54,F,PER,IE	22965 
A,ACT,Y50-54,F,PER,IT	616898 
A,ACT,Y50-54,F,PER,LU	3649 
A,ACT,Y50-54,F,PER,NL	166000 
A,ACT,Y50-54,F,PER,NO	69416 
A,ACT,Y50-54,F,PER,PT	123295 
A,ACT,Y50-54,F,PER,UK	1026454 
A,ACT,Y50-54,M,PER,AT	217140 
A,ACT,Y50-54,M,PER,CH	191428 
A,ACT,Y50-54,M,PER,DK	130235 
A,ACT,Y50-54,M,PER,EL	273179 
A,ACT,Y50-54,M,PER,ES	851764 
A,ACT,Y50-54,M,PER,FI	114086 
A,ACT,Y50-54,M,PER,FR	1304413 
A,ACT,Y50-54,M,PER,FR9	24216 
A,ACT,Y50-54,M,PER,IE	70833 
A,ACT,Y50-54,M,PER,IT	1483220 
A,ACT,Y50-54,M,PER,LU	9778 
A,ACT,Y50-54,M,PER,NL	348000 
A,ACT,Y50-54,M,PER,NO	82991 
A,ACT,Y50-54,M,PER,PT	219636 
A,ACT,Y50-54,M,PER,UK	1368157 
A,ACT,Y50-54,T,PER,AT	354448 
A,ACT,Y50-54,T,PER,CH	311000 
A,ACT,Y50-54,T,PER,DK	244029 
A,ACT,Y50-54,T,PER,EL	361645 
A,ACT,Y50-54,T,PER,ES	1116755 
A,ACT,Y50-54,T,PER,FI	229444 
A,ACT,Y50-54,T,PER,FR	2206946 
A,ACT,Y50-54,T,PER,FR9	40726 
A,ACT,Y50-54,T,PER,IE	93798 
A,ACT,Y50-54,T,PER,IT	2100118 
A,ACT,Y50-54,T,PER,LU	13427 
A,ACT,Y50-54,T,PER,NL	514000 
A,ACT,Y50-54,T,PER,NO	152407 
A,ACT,Y50-54,T,PER,PT	342931 
A,ACT,Y50-54,T,PER,UK	2394611 
A,ACT,Y55-59,F,PER,AT	44866 
A,ACT,Y55-59,F,PER,CH	92968 
A,ACT,Y55-59,F,PER,DK	86122 
A,ACT,Y55-59,F,PER,EL	57023 
A,ACT,Y55-59,F,PER,ES	249579 
A,ACT,Y55-59,F,PER,FI	79403 
A,ACT,Y55-59,F,PER,FR	715152 
A,ACT,Y55-59,F,PER,FR9	10765 
A,ACT,Y55-59,F,PER,IE	17353 
A,ACT,Y55-59,F,PER,IT	305623 
A,ACT,Y55-59,F,PER,LU	2121 
A,ACT,Y55-59,F,PER,NL	81000 
A,ACT,Y55-59,F,PER,NO	53662 
A,ACT,Y55-59,F,PER,PT	91788 
A,ACT,Y55-59,F,PER,UK	770031 
A,ACT,Y55-59,M,PER,AT	115645 
A,ACT,Y55-59,M,PER,CH	169179 
A,ACT,Y55-59,M,PER,DK	106747 
A,ACT,Y55-59,M,PER,EL	223575 
A,ACT,Y55-59,M,PER,ES	838196 
A,ACT,Y55-59,M,PER,FI	77236 
A,ACT,Y55-59,M,PER,FR	1021785 
A,ACT,Y55-59,M,PER,FR9	16532 
A,ACT,Y55-59,M,PER,IE	57063 
A,ACT,Y55-59,M,PER,IT	1033036 
A,ACT,Y55-59,M,PER,LU	5757 
A,ACT,Y55-59,M,PER,NL	231000 
A,ACT,Y55-59,M,PER,NO	68306 
A,ACT,Y55-59,M,PER,PT	179720 
A,ACT,Y55-59,M,PER,UK	1147864 
A,ACT,Y55-59,T,PER,AT	160511 
A,ACT,Y55-59,T,PER,CH	262147 
A,ACT,Y55-59,T,PER,DK	192869 
A,ACT,Y55-59,T,PER,EL	280598 
A,ACT,Y55-59,T,PER,ES	1087775 
A,ACT,Y55-59,T,PER,FI	156639 
A,ACT,Y55-59,T,PER,FR	1736937 
A,ACT,Y55-59,T,PER,FR9	27297 
A,ACT,Y55-59,T,PER,IE	74416 
A,ACT,Y55-59,T,PER,IT	1338659 
A,ACT,Y55-59,T,PER,LU	7878 
A,ACT,Y55-59,T,PER,NL	315000 
A,ACT,Y55-59,T,PER,NO	121968 
A,ACT,Y55-59,T,PER,PT	271508 
A,ACT,Y55-59,T,PER,UK	1917895 
A,ACT,Y60-64,F,PER,AT	10331 
A,ACT,Y60-64,F,PER,CH	43577 
A,ACT,Y60-64,F,PER,DK	35340 
A,ACT,Y60-64,F,PER,EL	34475 
A,ACT,Y60-64,F,PER,ES	175097 
A,ACT,Y60-64,F,PER,FI	32467 
A,ACT,Y60-64,F,PER,FR	258816 
A,ACT,Y60-64,F,PER,FR9	4204 
A,ACT,Y60-64,F,PER,IE	11203 
A,ACT,Y60-64,F,PER,IT	133371 
A,ACT,Y60-64,F,PER,LU	1034 
A,ACT,Y60-64,F,PER,NL	28000 
A,ACT,Y60-64,F,PER,NO	40412 
A,ACT,Y60-64,F,PER,PT	46356 
A,ACT,Y60-64,F,PER,UK	329747 
A,ACT,Y60-64,M,PER,AT	22719 
A,ACT,Y60-64,M,PER,CH	121928 
A,ACT,Y60-64,M,PER,DK	59041 
A,ACT,Y60-64,M,PER,EL	129904 
A,ACT,Y60-64,M,PER,ES	485310 
A,ACT,Y60-64,M,PER,FI	34661 
A,ACT,Y60-64,M,PER,FR	297574 
A,ACT,Y60-64,M,PER,FR9	6535 
A,ACT,Y60-64,M,PER,IE	39691 
A,ACT,Y60-64,M,PER,IT	466094 
A,ACT,Y60-64,M,PER,LU	1972 
A,ACT,Y60-64,M,PER,NL	71000 
A,ACT,Y60-64,M,PER,NO	54959 
A,ACT,Y60-64,M,PER,PT	115541 
A,ACT,Y60-64,M,PER,UK	788120 
A,ACT,Y60-64,T,PER,AT	33050 
A,ACT,Y60-64,T,PER,CH	165505 
A,ACT,Y60-64,T,PER,DK	94381 
A,ACT,Y60-64,T,PER,EL	164379 
A,ACT,Y60-64,T,PER,ES	660407 
A,ACT,Y60-64,T,PER,FI	67128 
A,ACT,Y60-64,T,PER,FR	556390 
A,ACT,Y60-64,T,PER,FR9	10739 
A,ACT,Y60-64,T,PER,IE	50894 
A,ACT,Y60-64,T,PER,IT	599465 
A,ACT,Y60-64,T,PER,LU	3006 
A,ACT,Y60-64,T,PER,NL	99000 
A,ACT,Y60-64,T,PER,NO	95371 
A,ACT,Y60-64,T,PER,PT	161897 
A,ACT,Y60-64,T,PER,UK	1117867 
A,ACT,Y70-74,F,PER,AT	830 
A,ACT,Y70-74,F,PER,CH	4208 
A,ACT,Y70-74,F,PER,DK	4700 
A,ACT,Y70-74,F,PER,EL	3398 
A,ACT,Y70-74,F,PER,FI	573 
A,ACT,Y70-74,F,PER,FR	10639 
A,ACT,Y70-74,F,PER,FR9	222 
A,ACT,Y70-74,F,PER,IE	2145 
A,ACT,Y70-74,F,PER,IT	14706 
A,ACT,Y70-74,F,PER,LU	57 
A,ACT,Y70-74,F,PER,NO	2424 
A,ACT,Y70-74,F,PER,PT	3959 
A,ACT,Y70-74,F,PER,UK	38602 
A,ACT,Y70-74,M,PER,AT	1213 
A,ACT,Y70-74,M,PER,CH	8222 
A,ACT,Y70-74,M,PER,DK	15522 
A,ACT,Y70-74,M,PER,EL	14002 
A,ACT,Y70-74,M,PER,FI	742 
A,ACT,Y70-74,M,PER,FR	16824 
A,ACT,Y70-74,M,PER,FR9	412 
A,ACT,Y70-74,M,PER,IE	8502 
A,ACT,Y70-74,M,PER,IT	40480 
A,ACT,Y70-74,M,PER,LU	130 
A,ACT,Y70-74,M,PER,NL	9000 
A,ACT,Y70-74,M,PER,NO	4763 
A,ACT,Y70-74,M,PER,PT	9549 
A,ACT,Y70-74,M,PER,UK	70361 
A,ACT,Y70-74,T,PER,AT	2043 
A,ACT,Y70-74,T,PER,CH	12430 
A,ACT,Y70-74,T,PER,DK	20222 
A,ACT,Y70-74,T,PER,EL	17400 
A,ACT,Y70-74,T,PER,FI	1315 
A,ACT,Y70-74,T,PER,FR	27463 
A,ACT,Y70-74,T,PER,FR9	634 
A,ACT,Y70-74,T,PER,IE	10647 
A,ACT,Y70-74,T,PER,IT	55186 
A,ACT,Y70-74,T,PER,LU	187 
A,ACT,Y70-74,T,PER,NL	12000 
A,ACT,Y70-74,T,PER,NO	7187 
A,ACT,Y70-74,T,PER,PT	13508 
A,ACT,Y70-74,T,PER,UK	108963 
A,ACT,Y_GE75,F,PER,AT	503 
A,ACT,Y_GE75,F,PER,CH	2685 
A,ACT,Y_GE75,F,PER,DK	4024 
A,ACT,Y_GE75,F,PER,EL	1934 
A,ACT,Y_GE75,F,PER,FI	: z
A,ACT,Y_GE75,F,PER,FR	12317 
A,ACT,Y_GE75,F,PER,FR9	152 
A,ACT,Y_GE75,F,PER,IE	1161 
A,ACT,Y_GE75,F,PER,IT	13246 
A,ACT,Y_GE75,F,PER,LU	11 
A,ACT,Y_GE75,F,PER,NL	5000 
A,ACT,Y_GE75,F,PER,NO	1045 
A,ACT,Y_GE75,F,PER,PT	2741 
A,ACT,Y_GE75,F,PER,UK	29448 
A,ACT,Y_GE75,M,PER,AT	603 
A,ACT,Y_GE75,M,PER,CH	4934 
A,ACT,Y_GE75,M,PER,DK	11100 
A,ACT,Y_GE75,M,PER,EL	7900 
A,ACT,Y_GE75,M,PER,FI	: z
A,ACT,Y_GE75,M,PER,FR	16432 
A,ACT,Y_GE75,M,PER,FR9	275 
A,ACT,Y_GE75,M,PER,IE	4948 
A,ACT,Y_GE75,M,PER,IT	29530 
A,ACT,Y_GE75,M,PER,LU	19 
A,ACT,Y_GE75,M,PER,NL	7000 
A,ACT,Y_GE75,M,PER,NO	2603 
A,ACT,Y_GE75,M,PER,PT	5967 
A,ACT,Y_GE75,M,PER,UK	50791 
A,ACT,Y_GE75,T,PER,AT	1106 
A,ACT,Y_GE75,T,PER,CH	7619 
A,ACT,Y_GE75,T,PER,DK	15124 
A,ACT,Y_GE75,T,PER,EL	9834 
A,ACT,Y_GE75,T,PER,FI	: z
A,ACT,Y_GE75,T,PER,FR	28749 
A,ACT,Y_GE75,T,PER,FR9	427 
